lemma	tag	token	macron	source	
ἐμάς	a-p---fa-	ἐμός	_3	
ἐμάς	a-p---fa-	ἐμός	_3	
ἐμάς	a-s---fg-	ἐμός	_3	
ἐμὰς	a-p---fa-	ἐμός	_3	
ἐμὰς	a-s---fg-	ἐμός	_3	
ἐμπολήσας	v-sapamn-	ἐμπολάω	_8	
ἐμπρήσας	v-sapamn-	ἐμπρέω	_7	
ἐναλίας	a-s---fg-	ἐναλία	_6	
ἐναλίας	a-s---fg-	ἐναλίος	_6	
ἐναλίας	a-s---fg-	ἐναλῖος	_6	
ἐναρμόσας	v-sapamn-	ἐναρμόζω	_8	
ἐνδείκνυσιν	v3ppia---	ἐνδείκνυσιν	_8	
ἐνδυναστεύσας	v-sapamn-	ἐνδυναστεύω	_12	
ἐνδύς	v-sapamn-	ἐνδύω	_4	
ἐνζεύξας	v-sapamn-	ἐνζεύγνυμι	_7	
ἐνθουσιᾶις	n-p---fd-	ἐνθουσιᾶ	_8	
ἐννυχιᾶν	a-s---fa-	ἐννυχιᾶ	_7	
Ἐνοδίας	n-s---fg-	Ἐνοδίη		
ἐνσείσας	v-sapamn-	ἐνσείω	_7	
ἐξάρας	v-sapamn-	ἐξαίρω	_5	
ἐξακοντίσας	v-sapamn-	ἐξακοντίω	_10	
ἐξαλλάξας	v-sapamn-	ἐξαλλάσσω	_8	
ἐξαλύξας	v-sapamn-	ἐξαλύγνυμι	_7	
ἐξαμᾷ	v3saia---	ἐξαμάω	_5	
ἐξαμείψας	v-sapamn-	ἐξαμείπτω	_8	
ἐξαναρπάσας	v-sapamn-	ἐξαναρπάζω	_10	
ἐξανασπάσας	v-sapamn-	ἐξανασπάζω	_10	
ἐξαναστήσας	v-sapamn-	ἐξανίστημι	_10	
ἐξανύσας	v-sapamn-	ἐξανύω	_7	
ἐξάψας	v-sapamn-	ἐξάπτω	_5	
ἐξαρκέσας	v-sapamn-	ἐξαρκέω	_8	
ἐξαρπάσας	v-sapamn-	ἐξαρπάω	_8	
ἐξαύδα	v2spma---	ἐξαύδα	_3	
ἐξαυδωμένας	v-pppefa-	ἐξαυδάομαι	_3	
ἐξαύδα	v2spma---	ἐξαυδάω	_3	
ἐξέβας	v-sapamn-	ἐξέβας	_5	
ἐξεβρυχᾶτ’	v3plie---	ἐξεβρυχᾶτ	_8	
ἐξερευνήσας	v-sapamn-	ἐξερευνήζω	_10	
ἐξερευνήσας	v-sapamn-	ἐξερευνήω	_10	
ἐξερημώσας	v-sapamn-	ἐξερημόω	_9	
ἐξημερώσας	v-sapamn-	ἐξημερόω	_9	
ἐξηρτυμένας	v-prpefa-	ἐξηρτυμένας	_10	
ἐξιᾶσι	v3ppia---	ἐξιᾶμι	_4	
ἐξιστορήσας	v-sapamn-	ἐξιστορέω	_10	
ἐξορίνας	v-sapamn-	ἐξορίνω	_7	
ἐξορμωμένας	v-pppefa-	ἐξορμωμένας	_10	
ἐξωινωμένας	v-pppefa-	ἐξωινωμένας	_10	
ἐξώρμα	v3siia---	ἐξώρμα	_6	
ἑορτάς	n-p---fa-	ἑορτή	_5	
ἑορτάς	n-p---fa-	ἑορτή	_5	
ἑορτὰς	n-p---fa-	ἑορτή	_5	
ἐπαινέσας	v-sapamn-	ἐπαινέω	_3	
ἐπάρας	v-sapamn-	ἐπαίρω	_5	
ἐπαιτιᾷ	v2spie---	ἐπαιτιᾷ	_3	
ἐπαιτιᾷ	v2spie---	ἐπαιτιάομαι	_3	
ἐπακτίᾳ	a-s---fd-	ἐπακτίᾳς	_7	
ἐπαξιώσας	v-sapamn-	ἐπαξιόω	_8	
ἐπέβα	v3siia---	ἐπέβα	_5	
ἐπεικάσας	v-sapamn-	ἐπεικάσας	_8	
ἐπεμβάς	v-sapamn-	ἐπεμβαίνω	_6	
ἐπεμβὰς	v-sapamn-	ἐπεμβαίνω	_6	
ἐπεξιακχάσας	v-sapamn-	ἐπεξιακχάσας	_11	
ἐπερειδομένας	v-prpefa-	ἐπερειδομένας	_12	
ἐπιστάς	v-sapamn-	ἐπι	_6	
ἐπιστὰς	v-sapamn-	ἐπι	_6	
ἐπιβᾶσαι	v--ana---	ἐπιβᾶθω	_5	
ἐπιβάς	v-sapamn-	ἐπιβαίνω	_5	
ἐπιβὰς	v-sapamn-	ἐπιβαίνω	_5	
ἐπιβᾶσ’	v-sapafn-	ἐπιβᾶσ	_5	
ἐπίβα	v2spma---	ἐπιβάω	_5	
ἐπιγλωσσᾷ	a-s---fn-	ἐπιγλωσσάω	_9	
ἐπιδρομάς	n-p---fa-	ἐπιδρομή	_8	
ἐπιδρομάς	n-p---fa-	ἐπιδρομή	_8	
ἐπιδρομὰς	n-p---fa-	ἐπιδρομή	_8	
ἐπιθύσας	v-sapamn-	ἐπιθύζω	_7	
ἐπικεκλιμένας	v-prpefa-	ἐπικεκλιμένας	_12	
ἐπικρᾶναι	v--ana---	ἐπικρᾶναι	_6	
ἐπιλαβάς	n-p---fa-	ἐπιλαβή	_7	
ἐπιλαβὰς	n-p---fa-	ἐπιλαβή	_7	
ἐπινωμᾷ	v1spia---	ἐπινωμᾷ	_7	
ἐπινωμᾷ	n-s---nn-	ἐπινωμᾷ	_7	
ἐπινωμᾶν	v1saom---	ἐπινωμᾶν	_7	
ἐπενώμα	v3siia---	ἐπινωμάω	_7	
ἐπινωτίσας	v-sapamn-	ἐπινωτίδω	_9	
ἐπιπλοίας	n-p---fa-	ἐπιπλοίη	_8	
ἐπιπνεύσας	v-sapamn-	ἐπιπνεύω	_9	
ἐπιπνοίας	n-s---fg-	ἐπιπνοία	_8	
ἐπιρροάς	a-p---fa-	ἐπιρροάς	_7	
ἐπισπάσας	v-sapamn-	ἐπισπάω	_8	
ἐπίστᾳ	v2spme---	ἐπίστᾳ	_6	
ἐπίστᾳ	v2spie---	ἐπίστᾳ	_6	
ἐπιστᾶσαι	v2spie---	ἐπιστᾶμαι	_6	
ἐπιστολάς	n-p---fa-	ἐπιστολάς	_8	
ἐπιστολάς	n-p---fa-	ἐπιστολή	_8	
ἐπιστολάς	n-p---fa-	ἐπιστολή	_8	
ἐπιστολὰς	n-p---fa-	ἐπιστολή	_8	
ἐπιστρέψας	v-sapamn-	ἐπιστρέφω	_9	
ἐπιστροφάς	n-p---fa-	ἐπιστροφή	_9	
ἐπιστροφάς	a-p---fa-	ἐπιστροφή	_9	
ἐπιστροφὰς	a-p---fa-	ἐπιστροφή	_9	
ἐπιστρωφᾶι	v2spie---	ἐπιστρωφᾶι	_9	
ἐπισφάξας	v-sapamn-	ἐπισφάσσω	_8	
ἐπιχαλᾷς	v2spsa---	ἐπιχαλάω	_7	
ἐποικτίρας	v-sapamn-	ἐποικτείρω	_9	
ἐπόμνυς	v-sppamn-	ἐπόμνυς	_6	
ἐποπτεύσας	v-sapamn-	ἐποπτεύω	_9	
ἐπτοημένας	v-prpefa-	ἐπτοημένας	_9	
ἐπῳδάς	n-p---fa-	ἐπῳδή	_5	
ἐπῳδὰς	n-p---fa-	ἐπῳδή	_5	
ἐπωμίδας	n-p---fa-	ἐπωμίς	_7	
ἐπωνυμίᾳ	n-s---fd-	ἐπωνυμία	_8	
ἐπωπάς	n-p---fa-	ἐπωπή	_5	
ἐπωφελήσας	v-sapamn-	ἐπωφελάω	_9	
ἔρα	v2spma---	ἔρα	_3	
ἐραστάς	a-p---fa-	ἐραστός	_6	
ἐραστὰς	a-p---fa-	ἐραστός	_6	
ἔρξας	v-sapamn-	ἔρδω	_4	
ἐρείσας	v-sapamn-	ἐρείδω	_6	
ἐρευνάσας	v-sapamn-	ἐρευνάω	_8	
Ἐρεχθεϊδᾶν	n-p---mg-	Ἐρεχθεῖδαϊ		
ἐρήμας	a-p---fa-	ἐρήμας	_5	
ἐρημίας	n-s---fg-	ἐρημία	_6	
ἐρημίας	n-s---fg-	ἐρημίας	_6	
ἐρημώσας	v-sapamn-	ἐρημώζω	_7	
Ἐριβοίᾳ	a-s---fv-	Ἐριβοίᾳ		
Ἐρινῦς	n-s---fn-	ἐρινύς		
Ἐρινῦς	n-p---fa-	ἐρινύς		
Ἐρινῦς	n-s---fn-	Ἐρινῦς		
ἐρίπνας	a-p---fa-	ἐρίπνας	_6	
ἐρίπνας	a-p---fa-	ἐρίπνη	_6	
ἑρκείας	a-p---fa-	ἑρκεῖος	_6	
Ἑρμιόναν	n-s---ma-	Ἑρμιόνης		
Ἐρυθείας	n-s---fg-	Ἐρυθεία		
Ἐρυθράς	a-p---fa-	Ἐρυθρός		
ἐρυμνᾶς	p-s---fa-	ἐρυμι	_6	
ἐρωτήσας	v-sapamn-	ἐρωτάω	_7	
ἐσβολάς	n-p---fa-	ἐσβολή	_6	
ἐσβολὰς	n-p---fa-	ἐσβολή	_6	
ἐσθλάς	a-p---fa-	ἐσθλός	_5	
ἐσθλὰς	a-p---fa-	ἐσθλός	_5	
ἑστίας	n-s---fg-	ἑστία	_5	
Ἑστίας	n-s---fg-	Ἑστία		
ἑστίᾳ	n-d---fn-	ἑστίᾳ	_5	
ἑστίας	n-s---fg-	ἑστῖα	_5	
ἑστιᾶι	v3spsa---	ἑστιᾶι	_5	
ἑστίας	n-s---fg-	ἑστίας	_5	
ἑστίας	n-s---fg-	ἑστίη	_5	
ἐστολισμένας	v-prpefa-	ἐστολισμένας	_11	
ἐσφάδᾳζε	v3siia---	ἐσφάδᾳζε	_6	
ἐσχάρᾳ	n-s---fd-	ἐσχάρη	_6	
ἐσχάρας	n-p---fa-	ἐσχάρη	_6	
ἐσχάρας	n-s---fg-	ἐσχάρη	_6	
ἐσχάτας	a-p---fa-	ἔσχατος	_6	
ἐσχάτας	a-s---fg-	ἔσχατος	_6	
ἑταιρείας	n-s---fg-	ἑταιρεία	_3	
ἑταιρίας	n-s---fg-	ἑταιρία	_3	
ἑτέρας	a-p---fa-	ἕτερος	_5	
ἐτιμᾶτ’	v2piia---	ἐτιμᾶτ	_5	
ἑτοιμάσας	v-sapamn-	ἑτοιμάζω	_8	
ἐτείας	a-s---fg-	ἐτύς	_5	
Εὐβοίας	n-s---fg-	εὔβοια		
εὐβουλίας	n-s---fg-	εὐβουλία	_8	
Εὐβουλίας	n-s---fg-	εὐβουλία		
εὐβουλίᾳ	n-s---fn-	εὐβουλίᾳ	_8	
εὐγενείας	n-s---fg-	εὐγενεία	_8	
εὐγενίας	n-s---fg-	εὐγενί	_7	
εὐγενίας	n-s---fg-	εὐγενία	_7	
εὐδαιμονίας	n-s---fg-	εὐδαιμονία	_4	
εὐδίᾳ	n-s---fd-	εὐδία	_5	
εὐδοξίας	n-s---fg-	εὐδοξία	_7	
εὐεπείας	n-s---fg-	εὐέπεια	_7	
εὐεργέταν	n-s---ma-	εὐεργέτης	_8	
εὐθυντηρίας	n-s---fg-	εὐθυντηρία	_10	
εὐκλεεστάτας	a-s---fgs	εὐκλεεστάτας	_11	
εὐκλείας	n-s---fg-	εὔκλεια	_7	
εὐκοσμίας	n-p---fa-	εὐκοσμίη	_8	
εὐλογίας	n-s---fg-	εὐλογία	_7	
εὐλύρας	n-s---mn-	εὐλύρης	_6	
εὐμαρείᾳ	n-s---fd-	εὐμαρεία	_8	
εὐμενείας	n-p---fa-	εὐμένεια	_8	
Εὐμενίδας	n-p---fa-	Εὐμενίδας		
Εὐμολπιδᾶν	a-s---fa-	Εὐμολπιδᾶν		
εὐναίας	a-p---fa-	εὐναῖος	_4	
εὐνᾶιπόσιν	n-p---md-	εὐνᾶιπών	_4	
εὐνάς	n-p---fa-	εὐνάς	_4	
εὐνάς	n-p---fa-	εὐνή	_4	
εὐνάς	n-p---fa-	εὐνή	_4	
εὐνὰς	n-p---fa-	εὐνή	_4	
εὐνοίας	n-p---fa-	εὔνοια	_6	
εὐνομίᾳ	n-p---na-	εὐνομίᾳ	_7	
εὐπατριδᾶν	n-s---ma-	εὐπατριδᾶν	_9	
εὐπατριδᾶν	n-s---ma-	εὐπατριδᾶς	_9	
εὐπατρίδαν	n-s---ma-	εὐπατρίδας	_9	
εὐπατρίδαν	a-s---ma-	εὐπατρίδας	_9	
εὐπετείας	n-s---fg-	εὐπέτεια	_8	
εὐπλοίας	n-p---fa-	εὔπλοια	_7	
εὐπραξίᾳ	n-s---fd-	εὐπραξία	_8	
εὐπραξίας	n-s---fg-	εὐπραξία	_8	
εὐπραξίας	n-s---fg-	εὔπραξια	_8	
Εὐρώπαν	n-s---ma-	Εὐρώπας		
Εὐρωπίας	n-s---fg-	Εὐρωπία		
Εὐρώτα	n-s---mg-	Εὐρώς		
Εὐρώταν	n-s---ma-	Εὐρώτας		
Εὐρώπας	a-p---fa-	Εὐρώψ		
Εὐρώτα	n-s---mg-	Εὐς		
εὐσεβείας	n-s---fg-	εὐσέβεια	_8	
εὐσεβίας	n-s---fg-	εὐσεβίας	_7	
εὐσοίας	n-s---fg-	εὔσοια	_6	
εὐσπλαγχνίας	n-p---fa-	εὐσπλαγχνίη	_11	
εὐτεκνίας	n-s---fg-	εὐτεκνία	_8	
εὐτυχήσας	v-sapamn-	εὐτυχέω	_8	
εὐτυχίας	n-s---fg-	εὐτυχία	_7	
εὐφαρέτραν	n-s---ma-	εὐφαρέτρης	_9	
εὐφρόνας	a-p---fa-	εὐφρόνας	_7	
εὐχά	v3siia---	εὐχάμι	_4	
εὐχάς	n-p---fa-	εὐχή	_4	
εὐχάς	n-p---fa-	εὐχή	_4	
εὐχὰς	n-p---fa-	εὐχή	_4	
εὐψυχίας	n-p---fa-	εὐψυχία	_7	
εὐψυχίας	n-s---fg-	εὐψυχία	_7	
εὐψυχίας	n-s---fg-	εὔψυχια	_7	
ἔφα	v3siia---	ἔφα	_3	
ἐφετμάς	n-p---fa-	ἐφετμάς	_6	
ἐφετμάς	n-p---fa-	ἐφετμή	_6	
ἐφετμὰς	n-p---fa-	ἐφετμή	_6	
ἐφημοσύνᾳ	n-p---na-	ἐφημοσύνᾳ	_9	
ἐφολκίδας	n-p---fa-	ἐφολκίς	_8	
ἐχθήρας	v-sapamn-	ἐχθεήρω	_6	
ἔχθρας	n-p---fa-	ἔχθρα	_5	
ἔχθρας	n-s---fg-	ἔχθρη	_5	
ἐχίδνας	n-p---fa-	ἐχίδνη	_6	
Ἐχίδνας	n-s---fg-	Ἐχίδνη		
Ἐχίνας	a-p---fa-	Ἐχίνας		
ἐχούσας	v-pppafa-	ἐχούσας	_6	
ἐχούσας	v-pppafa-	ἔχω	_6	
ζεύξας	v-sapamn-	ζεύγνυμι	_5	
ζημίας	n-s---fg-	ζημία	_5	
ζόας	n-s---fg-	ζόη	_3	
ζόας	n-p---fa-	ζόη	_3	
ζώνας	n-p---fa-	ζώνη	_4	
ζώσας	v-pppafa-	ζώσας	_4	
ζώσας	v-pppafa-	ζώω	_4	
ἥβας	v-sapamn-	ἥβη	_3	
ἥβας	n-p---fa-	ἥβη	_3	
ἥβας	n-s---fg-	ἥβη	_3	
Ἥβας	n-p---fa-	Ἥβη		
ἡδείας	a-s---fg-	ἡδεῖος	_5	
ἡδομένα	v-dppefn-	ἡδομένα	_7	
ἡδονάς	n-p---fa-	ἡδονή	_5	
ἡδονάς	n-p---fa-	ἡδονή	_5	
ἡδονὰς	n-p---fa-	ἡδονή	_5	
Ἠλέκτρας	n-s---fg-	Ἠλέκτρα		
ἁμερᾶν	n-s---fa-	ἡμερᾶ	_5	
ἡμέρας	n-p---fa-	ἡμέρα	_5	
ἡμέρας	n-s---fg-	ἡμέρα	_5	
ἡμετέρας	a-s---fg-	ἡμέτερος	_7	
ἡμετέρας	a-p---fa-	ἡμέτερος	_7	
ἡμιλλᾶτο	a-p---na-	ἡμιλλᾶτο	_6	
ἡνίας	n-s---fg-	ἡνία	_4	
ἡνίας	n-p---fa-	ἡνία	_4	
ἠπάτα	v3siia---	ἠπάτα	_5	
Ἥρας	n-s---fg-	ἥρα		
Ἥρας	n-p---fa-	ἥρα		
Ἡρακλείας	a-s---fg-	ἡράκλειος	_8	
ἠρεμίας	n-s---fg-	ἠρεμίας	_6	
ᾑρήκασιν	v3pria---	ᾑρήκω	_5	
ἠρημωμένας	v-prpefa-	ἠρημωμένας	_9	
Ἥρα	n-s---mv-	Ἥρης		
ἡσυχίας	n-s---fg-	ἡσυχία	_6	
ηὔδα	v3siia---	ηὔδα	_4	
Ηὔδας	v2siia---	Ηὔδας		
θαλάμας	n-p---fa-	θαλάμας	_6	
θαλάσσας	n-p---fa-	θαλάσσα	_7	
θαλάσσας	n-s---fg-	θαλάσσα	_7	
θαλάσσας	n-s---fg-	θαλάσσας	_7	
θαλασσίας	a-s---fg-	θαλασσῖος	_8	
θαλασσίας	a-p---fa-	θαλασσῖος	_8	
θαλεράς	a-p---fa-	θαλερός	_6	
θαλερὰς	a-p---fa-	θαλερός	_6	
θανούσας	v-sapafg-	θανούθω	_7	
θάψας	v-sapamn-	θάπτω	_4	
θαρσήσας	v-sapamn-	θαρσέω	_7	
θἀτέρᾳ	a-p---nac	θἀτέρᾳ	_6	
θαυμάσας	v-sapamn-	θαυμάζω	_5	
θαυμάσας	v-sapamn-	θαυμάω	_5	
θεά	n-d---fn-	θεά	_3	
θεάς	n-s---fg-	θεά	_3	
θεάς	n-s---fg-	θεά	_3	
θεάς	n-p---fa-	θεά	_3	
θεὰς	n-s---fg-	θεά	_3	
θεὰς	n-p---fa-	θεά	_3	
θέας	n-s---fg-	θέα	_3	
θεάς	n-s---fg-	θεάς	_3	
θεάς	n-s---fg-	θεάς	_3	
θεάς	n-p---fa-	θεάς	_3	
θεὰς	n-s---fg-	θεὰς	_3	
θείας	n-s---fg-	θεία	_4	
θείας	a-s---fg-	θεῖος	_4	
θέλξας	v-sapamn-	θέλ	_5	
θελήσας	v-sapamn-	θελάω	_6	
θελούσας	v-pppafa-	θέλω	_7	
θεοσεβεστάτας	a-p---fa-	θεοσεβεστάτας	_12	
θεραπνᾶν	n-s---fa-	θεραπνᾶ	_7	
θερίσας	v-sapamn-	θερίσας	_6	
θερμάς	a-p---fa-	θερμός	_5	
θερμὰς	a-p---fa-	θερμός	_5	
θεσπεσίας	a-p---fa-	θεσπέσιος	_8	
θεσπίσας	v-sapamn-	θεσπίσας	_7	
Θεσσαλίας	n-s---fg-	Θεσσαλία	_8	
Θεστιάς	n-s---fg-	Θεστιὰ		
Θεστιὰς	n-s---fg-	Θεστιὰ		
θεωρίας	n-s---fg-	θεωρία	_6	
Θήβας	v-sapamn-	Θή		
Θήβας	n-p---fa-	θῆβαι		
Θήβας	n-s---fg-	θῆβαι		
Θηβαΐας	a-p---fa-	θηβαῖος	_6	
Θηβαίας	a-s---fg-	Θηβαῖος		
Θήβας	n-p---fa-	Θήβας		
Θήβας	n-s---fg-	θήβη		
θηγάνας	n-p---fa-	θηγάνη	_6	
θήκας	n-p---fa-	θήκη	_4	
θηλείας	a-s---fg-	θῆλυς	_6	
θηλείας	a-p---fa-	θῆλυς	_6	
θήρας	n-p---fa-	θήρας	_4	
Θησείδα	n-s---mg-	Θησείδα		
θιασώταν	n-s---ma-	θιασώτης	_7	
θιγάς	v-sapamn-	θιγάς	_4	
θιγὰς	v-sapamn-	θιγὰς	_4	
θνατᾶς	a-p---fa-	θνατᾶς	_5	
Θόας	a-p---fa-	θόας		
Θόας	a-s---fg-	θόας		
θοίνας	n-p---fa-	θοίνη	_5	
θοάς	a-p---fa-	θοός	_3	
θοὰς	a-p---fa-	θοός	_3	
θραύσας	v-sapamn-	θραύω	_3	
θρεομένας	v-sppefg-	θρεομένας	_8	
θρέψας	v-sapamn-	θρέπτω	_5	
θρεομένας	v-sppefg-	θρέω	_8	
Θρηικίας	a-p---fa-	Θρηικίας		
Θρηικίας	a-s---fg-	Θρηικῖος		
θραυομένας	v-sppefg-	θρήυω	_3	
τρίχας	n-p---fa-	θρίξ	_5	
θυγατέρας	n-p---fa-	θυγάτηρ	_8	
θυιάς	n-s---fg-	θυιὰ	_4	
θυιὰς	n-s---fg-	θυιὰ	_4	
θυιάς	a-p---fa-	θυιάς	_4	
θυιάς	a-s---fg-	θυιάς	_4	
θυιὰς	a-p---fa-	θυιὰς	_4	
θυιὰς	a-s---fg-	θυιὰς	_4	
θυμέλας	n-p---fa-	θυμέλας	_6	
θυμέλας	n-p---fa-	θυμέλη	_6	
θύρας	n-s---fg-	θύρα	_4	
θύρας	n-p---fa-	θύρα	_4	
θυραίᾳ	a-p---nn-	θυραίᾳ	_4	
θυραίας	a-s---fg-	θυραῖος	_4	
θυσίας	n-p---fa-	θυσία	_5	
θυσίας	n-s---fg-	θυσία	_5	
θυστάδας	a-p---fa-	θυστάς	_7	
θύσας	v-sapamn-	θύω	_4	
Ἴδας	n-s---fg-	Ἴ		
Ἰᾶσον	v2sama---	Ἰᾶσον		
ἰατορίας	n-s---mn-	ἰατορίας	_7	
ἰαχᾶι	n-p---fn-	ἰαχᾶι	_4	
ἰαχᾶς	n-p---fa-	ἰαχᾶς	_4	
Ἰδαιᾶν	a-s---fa-	Ἰδαιᾶ		
Ἰδαιᾶν	a-s---fa-	Ἰδαιᾶν		
Ἰδαίας	a-s---fg-	̓ἰδαῖος		
Ἴδας	n-p---fa-	Ἴδη		
ἰδίᾳ	a-s---fd-	ἴδιος	_4	
ἰδίας	a-s---fg-	ἴδιος	_4	
ἰδίας	a-p---fa-	ἴδιος	_4	
ἱδρύσας	v-sapamn-	ἱδρύζω	_6	
ἱδρυμένας	v-prpefa-	ἱδρυμένας	_8	
ἱδρῦσθαι	v--rne---	ἱδρύω	_4	
ἱδρῦσαι	v--ana---	ἱδρῦω	_4	
ἱερέαν	n-s---ma-	ἱερέης	_5	
ἱεράς	a-p---fa-	ἱερός	_4	
ἱερὰς	a-p---fa-	ἱερός	_4	
ἱερᾶς	a-p---fa-	ἱερός	_4	
ἱερᾶς	a-s---fg-	ἱερός	_4	
ἰηλεμιστρίας	n-s---fg-	ἰηλεμιστρία	_11	
ἱκεσίας	n-p---fa-	ἱκεσία	_6	
ἱκεσία	n-d---fn-	ἱκέσιος	_6	
ἱκετᾶν	n-s---fa-	ἱκετᾶ	_5	
ἱκέταν	n-s---ma-	ἱκέτης	_5	
ἱκτηρίας	n-s---fg-	ἱκτηρία	_7	
Ἰλιάδας	n-p---fa-	Ἰλιάς	_6	
Ἰλιάς	n-s---fg-	Ἰλιάς		
Ἰλιὰς	n-s---fg-	Ἰλιάς		
ἱμᾶσιν	n-p---md-	ἱμάς	_3	
ἱμᾶσι	n-p---md-	ἱμᾶσι	_3	
Ἰναχείας	n-s---fg-	Ἰναχείη	_7	
Ἰνδάς	n-p---fa-	Ἰνδάι		
ἶνινὑμνῆσαι	n-s---fa-	ἶνινὑμνῆσαι	_1	
Ἰοκάστας	n-p---fa-	Ἰοκάστη	_7	
ἱππευτάν	n-s---ma-	ἱππευτάν	_7	
ἱππίαν	n-s---ma-	ἱππίης	_5	
ἱππικάς	a-p---fa-	ἱππικός	_6	
ἱππικὰς	a-p---fa-	ἱππικός	_6	
ἱπποβάτας	n-s---mn-	ἱπποβάτας	_8	
ἱπποβότα	n-s---mg-	ἱπποβότα	_8	
ἱππονώμας	n-s---mn-	ἱππονώμας	_8	
ἱππείας	a-p---fa-	ἱππύς	_6	
Ἰσθμίας	a-s---fg-	ἴσθμιος		
Ἰσθμίας	a-p---fa-	ἴσθμιος		
ἴσας	a-p---fa-	ἴσος	_3	
ἰσώσας	v-sapamn-	ἰσόω	_5	
ἱστᾶσα	v-sppafn-	ἱστᾶσα	_4	
στάς	v-sapamn-	ἵστημι	_3	
Στάς	v-sapamn-	ἵστημι		
στὰς	v-sapamn-	ἵστημι	_3	
Στὰς	v-sapamn-	ἵστημι		
στήσας	v-sapamn-	ἵστημι	_5	
ἰσχῦον	v-sppana-	ἰσχύω	_4	
ἰχθῦς	n-p---ma-	ἰχθύς	_4	
Ἰωλκίας	n-s---fg-	Ἰωλκία		
Ἰωλκίας	a-s---fg-	Ἰωλκῖος		
ἰώμελέα	a-s---mv-	ἰώμελέα	_7	
κάββας	v-sapamn-	κάββης	_5	
κἀγορᾶς	n-p---fa-	κἀγορᾶ	_6	
κἀγορᾶς	a-s---mn-	κἀγορᾶς	_6	
Καδμειᾶν	a-s---fa-	Καδμειᾶν	_7	
Καδμείας	a-s---fg-	Καδμείας	_7	
Καδμείας	a-s---fg-	Καδμεῖος	_7	
Καδμείας	a-p---fa-	Καδμεῖος	_7	
καθαγνίσας	v-sapamn-	καθαγνίσας	_9	
καθαιμάξας	v-sapamn-	καθαιμάσσω	_7	
καθαρᾶν	a-s---fa-	καθαρᾶν	_6	
καθαρμόσας	v-sapamn-	καθαρμόζω	_9	
καθαράς	a-p---fa-	καθαρός	_6	
καθαρὰς	a-p---fa-	καθαρός	_6	
καθαρπάσας	v-sapamn-	καθαρπάζω	_9	
καθεστᾶσιν	v3ppia---	καθεστᾶμι	_7	
καταστάς	v-sapamn-	καθίστημι	_7	
καταστὰς	v-sapamn-	καθίστημι	_7	
καθορᾶν	v--pna---	καθοράω	_6	
καθυβρίσας	v-sapamn-	καθυβρίσας	_9	
καινάς	a-p---fa-	καινάς	_2	
καινάς	a-p---fa-	καινός	_2	
καινὰς	a-p---fa-	καινός	_2	
καιρίας	a-s---fg-	καιρίας	_2	
κακᾷ	a-p---na-	κακᾷ	_4	
Κακᾷ	a-p---na-	Κακᾷ	_4	
κακανδρίᾳ	n-s---fa-	κακανδρίᾳ	_9	
κἀκβολάς	n-p---fa-	κἀκβολή	_7	
κἀκβολὰς	n-p---fa-	κἀκβολή	_7	
κακάς	a-p---fa-	κακός	_4	
Κακάς	a-p---fa-	κακός	_4	
κακὰς	a-p---fa-	κακός	_4	
Κακὰς	a-p---fa-	κακός	_4	
κἀκούσας	v-sapamn-	κἀκούδω	_7	
κακουχίᾳ	n-s---fd-	κακουχίη	_8	
καλαμοεςσᾶν	n-p---fn-	καλαμος	_10	
καλλιβόας	n-s---mn-	καλλιβόας	_8	
καλλονᾶς	n-p---fa-	καλλονᾶς	_7	
καλλοσύνας	n-p---fa-	καλλοσύνη	_9	
καλλοσύνας	n-s---fg-	καλλοσύνη	_9	
καλάς	a-p---fa-	καλός	_4	
καλάς	a-p---fa-	καλός	_4	
καλὰς	a-p---fa-	καλός	_4	
καλλίστας	a-s---fgs	καλός	_8	
καλύπτρᾳ	n-p---na-	κάλυπτρα	_8	
καλύπτρας	n-p---fa-	καλύπτρη	_8	
καλύψας	v-sapamn-	καλύπτω	_6	
Κάλχας	n-s---mn-	κάλχας	_5	
κἀμάς	a-p---fa-	κἀμός	_4	
κἀμὰς	a-p---fa-	κἀμός	_4	
κάμψας	v-sapamn-	κάμπτω	_5	
κανᾶ	c--------	κανά	_4	
κανᾶ	n-p---na-	κανά	_4	
κανᾶ	a-p---na-	κανά	_4	
κἀνακωκύσας	v-sapamn-	κἀνακωκύζω	_10	
κἀνακωκύσας	v-sapamn-	κἀνακωκύω	_10	
κἀντιβάς	n-p---fa-	κἀντιβή	_7	
Καπανέα	v2spma---	Καπανέα	_7	
κἀπιβοᾶται	n-p---mn-	κἀπιβοᾶτης	_7	
κἀπιδαυρίας	a-s---fg-	κἀπιδαυρῖος	_6	
κἀπικουρίας	n-s---fg-	κἀπικουρῖα	_10	
κἀπικωκῦσαι	v--ana---	κἀπικωκῦω	_8	
κἀποβᾶσα	v-sapafn-	κἀποβαίνω	_6	
κἀπονοσφίσας	v-sapamn-	κἀπονοσφίζω	_11	
κάρᾳ	n-s---nd-	κάρα	_4	
κάρᾳ	n-s---na-	κάρα	_4	
κάρᾳ	u--------	κάρᾳ	_4	
καρβᾶνα	a-s---fa-	καρβάν	_5	
καρδίᾳ	n-s---fd-	καρδία	_6	
καρδίας	n-s---fg-	καρδία	_6	
καρῦξαι	v--ana---	καρῦζω	_4	
Καρυστίας	a-s---fg-	Καρυστία	_8	
